Date,Open,High,Low,Close,Adj Close,Volume
2017-10-25,161000.000000,162000.000000,157000.000000,157500.000000,157500.000000,74706
2017-10-26,157000.000000,160500.000000,156500.000000,160500.000000,160500.000000,46246
2017-10-27,159500.000000,162500.000000,159500.000000,161000.000000,161000.000000,31194
2017-10-30,161500.000000,161500.000000,157000.000000,158000.000000,158000.000000,29272
2017-10-31,158000.000000,159000.000000,156500.000000,157000.000000,157000.000000,39647
2017-11-01,156500.000000,157500.000000,155000.000000,155500.000000,155500.000000,37702
2017-11-02,154500.000000,156000.000000,153500.000000,154500.000000,154500.000000,42446
2017-11-03,155500.000000,158500.000000,155500.000000,157500.000000,157500.000000,28737
2017-11-06,156500.000000,157500.000000,155000.000000,157000.000000,157000.000000,20386
2017-11-07,156000.000000,159000.000000,156000.000000,158500.000000,158500.000000,25311
2017-11-08,158000.000000,160000.000000,155500.000000,156500.000000,156500.000000,53011
2017-11-09,156500.000000,157000.000000,153500.000000,154000.000000,154000.000000,68101
2017-11-10,154000.000000,154500.000000,151000.000000,151500.000000,151500.000000,55222
2017-11-13,151500.000000,154500.000000,151500.000000,153000.000000,153000.000000,33329
2017-11-14,153000.000000,155000.000000,152000.000000,154500.000000,154500.000000,28711
2017-11-15,154000.000000,154500.000000,151500.000000,152000.000000,152000.000000,31599
2017-11-16,152500.000000,152500.000000,150500.000000,152000.000000,152000.000000,46952
2017-11-17,153000.000000,155500.000000,153000.000000,154000.000000,154000.000000,61441
2017-11-20,155000.000000,156500.000000,154500.000000,155000.000000,155000.000000,41450
2017-11-21,155500.000000,155500.000000,153000.000000,153500.000000,153500.000000,23742
2017-11-22,153500.000000,153500.000000,151000.000000,151500.000000,151500.000000,29680
2017-11-23,151500.000000,152000.000000,151000.000000,151000.000000,151000.000000,21280
2017-11-24,152000.000000,152000.000000,149500.000000,150500.000000,150500.000000,58236
2017-11-27,150000.000000,151500.000000,149500.000000,150000.000000,150000.000000,24728
2017-11-28,150000.000000,152500.000000,150000.000000,152500.000000,152500.000000,30655
2017-11-29,152000.000000,152500.000000,149500.000000,151000.000000,151000.000000,53261
2017-11-30,151500.000000,155000.000000,150000.000000,152000.000000,152000.000000,84415
2017-12-01,152500.000000,153500.000000,150500.000000,152500.000000,152500.000000,30724
2017-12-04,153500.000000,155000.000000,152500.000000,154000.000000,154000.000000,31445
2017-12-05,154000.000000,155500.000000,154000.000000,155000.000000,155000.000000,35924
2017-12-06,155000.000000,155000.000000,152500.000000,154000.000000,154000.000000,22978
2017-12-07,153000.000000,154500.000000,152000.000000,154500.000000,154500.000000,25448
2017-12-08,154500.000000,154500.000000,150500.000000,151000.000000,151000.000000,35828
2017-12-11,151000.000000,151500.000000,149000.000000,151000.000000,151000.000000,27852
2017-12-12,150000.000000,151000.000000,149500.000000,151000.000000,151000.000000,23485
2017-12-13,151000.000000,152500.000000,150500.000000,151500.000000,151500.000000,24735
2017-12-14,152000.000000,152000.000000,150000.000000,150000.000000,150000.000000,43486
2017-12-15,151000.000000,152000.000000,150500.000000,152000.000000,152000.000000,26440
2017-12-18,152000.000000,152000.000000,150000.000000,152000.000000,152000.000000,27142
2017-12-19,151000.000000,153500.000000,149500.000000,150000.000000,150000.000000,43087
2017-12-21,142000.000000,143000.000000,140000.000000,141000.000000,141000.000000,62398
2017-12-22,141000.000000,141000.000000,137000.000000,139500.000000,139500.000000,53306
2017-12-26,139500.000000,141000.000000,138500.000000,140000.000000,140000.000000,38895
2017-12-27,140000.000000,140500.000000,137500.000000,140000.000000,140000.000000,31803
2017-12-28,140500.000000,142500.000000,139500.000000,140000.000000,140000.000000,34056
2018-01-02,140500.000000,145000.000000,140500.000000,144000.000000,144000.000000,48837
2018-01-03,143000.000000,147000.000000,143000.000000,145000.000000,145000.000000,51940
2018-01-04,145000.000000,145500.000000,144000.000000,145000.000000,145000.000000,50162
2018-01-05,145500.000000,145500.000000,141000.000000,141500.000000,141500.000000,44078
2018-01-08,142500.000000,142500.000000,139000.000000,139000.000000,139000.000000,35192
2018-01-09,139000.000000,140000.000000,138500.000000,139500.000000,139500.000000,54072
2018-01-10,139500.000000,142000.000000,139000.000000,139000.000000,139000.000000,55805
2018-01-11,140000.000000,140000.000000,139000.000000,139500.000000,139500.000000,32011
2018-01-12,139500.000000,141000.000000,138000.000000,138000.000000,138000.000000,39903
2018-01-15,138000.000000,139000.000000,135000.000000,137000.000000,137000.000000,58077
2018-01-16,135500.000000,140000.000000,135500.000000,138000.000000,138000.000000,37913
2018-01-17,137000.000000,138000.000000,135000.000000,135500.000000,135500.000000,53073
2018-01-18,135000.000000,136500.000000,133500.000000,134000.000000,134000.000000,45350
2018-01-19,133500.000000,136000.000000,133500.000000,135000.000000,135000.000000,26553
2018-01-22,136000.000000,137000.000000,134500.000000,135000.000000,135000.000000,49550
2018-01-23,135000.000000,135500.000000,132500.000000,134000.000000,134000.000000,72851
2018-01-24,134000.000000,135000.000000,133500.000000,134000.000000,134000.000000,62350
2018-01-25,133500.000000,135000.000000,133500.000000,134000.000000,134000.000000,64256
2018-01-26,134500.000000,137000.000000,134000.000000,136000.000000,136000.000000,137649
2018-01-29,138000.000000,142500.000000,137000.000000,140500.000000,140500.000000,119793
2018-01-30,140500.000000,147000.000000,140500.000000,144500.000000,144500.000000,156033
2018-01-31,145500.000000,146500.000000,142000.000000,145000.000000,145000.000000,131108
2018-02-01,143500.000000,145500.000000,143000.000000,143500.000000,143500.000000,48476
2018-02-02,143500.000000,145500.000000,143000.000000,144500.000000,144500.000000,60432
2018-02-05,144500.000000,144500.000000,139000.000000,142000.000000,142000.000000,57346
2018-02-06,137500.000000,141500.000000,136000.000000,140500.000000,140500.000000,68728
2018-02-07,141000.000000,142500.000000,137500.000000,137500.000000,137500.000000,58335
2018-02-08,138000.000000,139500.000000,133000.000000,135000.000000,135000.000000,67214
2018-02-09,132500.000000,132500.000000,130000.000000,130500.000000,130500.000000,77944
2018-02-12,130500.000000,131500.000000,128000.000000,130000.000000,130000.000000,63252
2018-02-13,131000.000000,131500.000000,129500.000000,129500.000000,129500.000000,40477
2018-02-14,130000.000000,130000.000000,128000.000000,129000.000000,129000.000000,63596
2018-02-19,130000.000000,131500.000000,129000.000000,131000.000000,131000.000000,37931
2018-02-20,130500.000000,131500.000000,129500.000000,130000.000000,130000.000000,37934
2018-02-21,130500.000000,133000.000000,128500.000000,133000.000000,133000.000000,40655
2018-02-22,132500.000000,133500.000000,130500.000000,132000.000000,132000.000000,29161
2018-02-23,132500.000000,133500.000000,131000.000000,133500.000000,133500.000000,31560
2018-02-26,134500.000000,138000.000000,133000.000000,136500.000000,136500.000000,65224
2018-02-27,135500.000000,137000.000000,132500.000000,135000.000000,135000.000000,48394
2018-02-28,135000.000000,136500.000000,131500.000000,132500.000000,132500.000000,41175
2018-03-02,130000.000000,131500.000000,129000.000000,131500.000000,131500.000000,36875
2018-03-05,130500.000000,131000.000000,128000.000000,128500.000000,128500.000000,42044
2018-03-06,129000.000000,129500.000000,126000.000000,126000.000000,126000.000000,51005
2018-03-07,126000.000000,126500.000000,123500.000000,124000.000000,124000.000000,59577
2018-03-08,123500.000000,124500.000000,119500.000000,122000.000000,122000.000000,143355
2018-03-09,122500.000000,128500.000000,122000.000000,128000.000000,128000.000000,155426
2018-03-12,128500.000000,130000.000000,126500.000000,127500.000000,127500.000000,76883
2018-03-13,127000.000000,129000.000000,126500.000000,128000.000000,128000.000000,25139
2018-03-14,127000.000000,130000.000000,126500.000000,129000.000000,129000.000000,33296
2018-03-15,128500.000000,131500.000000,127000.000000,130500.000000,130500.000000,37912
2018-03-16,127500.000000,131500.000000,127000.000000,130500.000000,130500.000000,1061689
2018-03-19,132500.000000,137000.000000,130500.000000,136000.000000,136000.000000,271858
2018-03-20,135000.000000,138000.000000,134000.000000,137500.000000,137500.000000,115686
2018-03-21,137500.000000,139000.000000,136000.000000,137000.000000,137000.000000,77270
2018-03-22,137000.000000,137500.000000,133500.000000,134500.000000,134500.000000,89693
2018-03-23,132500.000000,134000.000000,130000.000000,130000.000000,130000.000000,75470
2018-03-26,129500.000000,134500.000000,128500.000000,132000.000000,132000.000000,115234
2018-03-27,133000.000000,134500.000000,131000.000000,134000.000000,134000.000000,48996
2018-03-28,133000.000000,134500.000000,130000.000000,130500.000000,130500.000000,42602
2018-03-29,131000.000000,137500.000000,131000.000000,137500.000000,137500.000000,116257
2018-03-30,139000.000000,139000.000000,136000.000000,137500.000000,137500.000000,91920
2018-04-02,138500.000000,142000.000000,137500.000000,138000.000000,138000.000000,71402
2018-04-03,136500.000000,141000.000000,136000.000000,139000.000000,139000.000000,64027
2018-04-04,140000.000000,140500.000000,135500.000000,136000.000000,136000.000000,46748
2018-04-05,137500.000000,138500.000000,135000.000000,136000.000000,136000.000000,46080
2018-04-06,136000.000000,138000.000000,134000.000000,136500.000000,136500.000000,25714
2018-04-09,136500.000000,139500.000000,135000.000000,139000.000000,139000.000000,42339
2018-04-10,138000.000000,139000.000000,136000.000000,137500.000000,137500.000000,41781
2018-04-11,136000.000000,138000.000000,136000.000000,137000.000000,137000.000000,39431
2018-04-12,136000.000000,136000.000000,133500.000000,135000.000000,135000.000000,53844
2018-04-13,134500.000000,145500.000000,133500.000000,144000.000000,144000.000000,247237
2018-04-16,144000.000000,147000.000000,142500.000000,145000.000000,145000.000000,109794
2018-04-17,144500.000000,148000.000000,144000.000000,146500.000000,146500.000000,120082
2018-04-18,148500.000000,151500.000000,146500.000000,149500.000000,149500.000000,133603
2018-04-19,150000.000000,151500.000000,145000.000000,150500.000000,150500.000000,97546
2018-04-20,151500.000000,155500.000000,148000.000000,155000.000000,155000.000000,131724
2018-04-23,156000.000000,157500.000000,152500.000000,155500.000000,155500.000000,112277
2018-04-24,156000.000000,157500.000000,151500.000000,155000.000000,155000.000000,78876
2018-04-25,154500.000000,156000.000000,151000.000000,152000.000000,152000.000000,59592
2018-04-26,152000.000000,157500.000000,148500.000000,154500.000000,154500.000000,83566
2018-04-27,154500.000000,157500.000000,152500.000000,153000.000000,153000.000000,42752
2018-04-30,158500.000000,160500.000000,155000.000000,156500.000000,156500.000000,126458
2018-05-02,159000.000000,162500.000000,153500.000000,157000.000000,157000.000000,125323
2018-05-03,156000.000000,157000.000000,152500.000000,153000.000000,153000.000000,53857
2018-05-04,151000.000000,158000.000000,150500.000000,154000.000000,154000.000000,50952
2018-05-08,155500.000000,155500.000000,150000.000000,152000.000000,152000.000000,52189
2018-05-09,151000.000000,154000.000000,145000.000000,154000.000000,154000.000000,77339
2018-05-10,152000.000000,167500.000000,151500.000000,165500.000000,165500.000000,279750
2018-05-11,167500.000000,176000.000000,166500.000000,174500.000000,174500.000000,251545
2018-05-14,175000.000000,175500.000000,171000.000000,175000.000000,175000.000000,114754
2018-05-15,174000.000000,175500.000000,171500.000000,171500.000000,171500.000000,137327
2018-05-16,168000.000000,170000.000000,160500.000000,164500.000000,164500.000000,123020
2018-05-17,163500.000000,167000.000000,160000.000000,161500.000000,161500.000000,58990
2018-05-18,162500.000000,163500.000000,160500.000000,162000.000000,162000.000000,31313
2018-05-21,162000.000000,162500.000000,157000.000000,158000.000000,158000.000000,53452
2018-05-23,155500.000000,156500.000000,151000.000000,156000.000000,156000.000000,81346
2018-05-24,157000.000000,162500.000000,155500.000000,156000.000000,156000.000000,67584
2018-05-25,152000.000000,155500.000000,148500.000000,150500.000000,150500.000000,77630
2018-05-28,157000.000000,166500.000000,156000.000000,157000.000000,157000.000000,129638
2018-05-29,158500.000000,158500.000000,151000.000000,151000.000000,151000.000000,62416
2018-05-30,150000.000000,151500.000000,146000.000000,148000.000000,148000.000000,70991
2018-05-31,150000.000000,152000.000000,148000.000000,149500.000000,149500.000000,60187
2018-06-01,149500.000000,152500.000000,147000.000000,148000.000000,148000.000000,54814
2018-06-04,151500.000000,158000.000000,151500.000000,153000.000000,153000.000000,108756
2018-06-05,154500.000000,154500.000000,150500.000000,152500.000000,152500.000000,55147
2018-06-07,152000.000000,157500.000000,151000.000000,154000.000000,154000.000000,89568
2018-06-08,157000.000000,157000.000000,151000.000000,154000.000000,154000.000000,99739
2018-06-11,156500.000000,162500.000000,156500.000000,161500.000000,161500.000000,119811
2018-06-12,163500.000000,164500.000000,159500.000000,161500.000000,161500.000000,101297
2018-06-14,157500.000000,160000.000000,156000.000000,156500.000000,156500.000000,70171
2018-06-15,156000.000000,156000.000000,150500.000000,152000.000000,152000.000000,95614
2018-06-18,152000.000000,156500.000000,151500.000000,153000.000000,153000.000000,56907
2018-06-19,152000.000000,155000.000000,151500.000000,154000.000000,154000.000000,60192
2018-06-20,152000.000000,157000.000000,151500.000000,155500.000000,155500.000000,38152
2018-06-21,156000.000000,162000.000000,155000.000000,158500.000000,158500.000000,83759
2018-06-22,159000.000000,166500.000000,156000.000000,164000.000000,164000.000000,173681
2018-06-25,164500.000000,166500.000000,164000.000000,164500.000000,164500.000000,91672
2018-06-26,161000.000000,163000.000000,159500.000000,160000.000000,160000.000000,592452
2018-06-27,160500.000000,163500.000000,158000.000000,160000.000000,160000.000000,109656
2018-06-28,162000.000000,166500.000000,161000.000000,163000.000000,163000.000000,88803
2018-06-29,165500.000000,169000.000000,163000.000000,168000.000000,168000.000000,90031
2018-07-02,167000.000000,169000.000000,161500.000000,163000.000000,163000.000000,104205
2018-07-03,163000.000000,169000.000000,163000.000000,167500.000000,167500.000000,73375
2018-07-04,166000.000000,176500.000000,165500.000000,172500.000000,172500.000000,146237
2018-07-05,173000.000000,174000.000000,165500.000000,169500.000000,169500.000000,96180
2018-07-06,169500.000000,171000.000000,167500.000000,168500.000000,168500.000000,65635
2018-07-09,168500.000000,174500.000000,168500.000000,173000.000000,173000.000000,104318
2018-07-10,174500.000000,177500.000000,171500.000000,173000.000000,173000.000000,53437
2018-07-11,172000.000000,173500.000000,167000.000000,172500.000000,172500.000000,64514
2018-07-12,174000.000000,174000.000000,169000.000000,170500.000000,170500.000000,44448
2018-07-13,169500.000000,171000.000000,167000.000000,170000.000000,170000.000000,57474
2018-07-16,169500.000000,171500.000000,166000.000000,168000.000000,168000.000000,67668
2018-07-17,168000.000000,171500.000000,167500.000000,167500.000000,167500.000000,71752
2018-07-18,169000.000000,172000.000000,166500.000000,167000.000000,167000.000000,50799
2018-07-19,167000.000000,168000.000000,151500.000000,155000.000000,155000.000000,163439
2018-07-20,155000.000000,161500.000000,155000.000000,161500.000000,161500.000000,64697
2018-07-23,163500.000000,164000.000000,158000.000000,161000.000000,161000.000000,49062
2018-07-24,160000.000000,161000.000000,154000.000000,155500.000000,155500.000000,105740
2018-07-25,154500.000000,157000.000000,153000.000000,156500.000000,156500.000000,70571
2018-07-26,158500.000000,159000.000000,155000.000000,157500.000000,157500.000000,64871
2018-07-27,158500.000000,158500.000000,155000.000000,156500.000000,156500.000000,54995
2018-07-30,155000.000000,155500.000000,152000.000000,154000.000000,154000.000000,54634
2018-07-31,154000.000000,154000.000000,149500.000000,151000.000000,151000.000000,85640
2018-08-01,152000.000000,153500.000000,151000.000000,152000.000000,152000.000000,44268
2018-08-02,152000.000000,157500.000000,150000.000000,151500.000000,151500.000000,66864
2018-08-03,152500.000000,154500.000000,150000.000000,154000.000000,154000.000000,34246
2018-08-06,153500.000000,155000.000000,151000.000000,151500.000000,151500.000000,43608
2018-08-07,150500.000000,153000.000000,150000.000000,152500.000000,152500.000000,31841
2018-08-08,151500.000000,152500.000000,149000.000000,150500.000000,150500.000000,60843
2018-08-09,149500.000000,152500.000000,149000.000000,151000.000000,151000.000000,108258
2018-08-10,151000.000000,152000.000000,149000.000000,150500.000000,150500.000000,64637
2018-08-13,149000.000000,149500.000000,143000.000000,143500.000000,143500.000000,115677
2018-08-14,142500.000000,146500.000000,142500.000000,144500.000000,144500.000000,67326
2018-08-16,142500.000000,146000.000000,142000.000000,145000.000000,145000.000000,60659
2018-08-17,145500.000000,147000.000000,143000.000000,143500.000000,143500.000000,85051
2018-08-20,144500.000000,148000.000000,144000.000000,147500.000000,147500.000000,72411
2018-08-21,148500.000000,153500.000000,147000.000000,152000.000000,152000.000000,109993
2018-08-22,152000.000000,158000.000000,150500.000000,154500.000000,154500.000000,131177
2018-08-23,156500.000000,158500.000000,154500.000000,157000.000000,157000.000000,75861
2018-08-24,156000.000000,156500.000000,154000.000000,154500.000000,154500.000000,34446
2018-08-27,153500.000000,156000.000000,152500.000000,154000.000000,154000.000000,53811
2018-08-28,154500.000000,157000.000000,153000.000000,153500.000000,153500.000000,47368
2018-08-29,154000.000000,155000.000000,151000.000000,153500.000000,153500.000000,64046
2018-08-30,153000.000000,154000.000000,151500.000000,153000.000000,153000.000000,54666
2018-08-31,153500.000000,154500.000000,151500.000000,154000.000000,154000.000000,40701
2018-09-03,153000.000000,153500.000000,151000.000000,152000.000000,152000.000000,27295
2018-09-04,151500.000000,151500.000000,147500.000000,148000.000000,148000.000000,70080
2018-09-05,148000.000000,154000.000000,148000.000000,152000.000000,152000.000000,71284
2018-09-06,152000.000000,159500.000000,151500.000000,155500.000000,155500.000000,124179
2018-09-07,156000.000000,163000.000000,156000.000000,161500.000000,161500.000000,119869
2018-09-10,159500.000000,170000.000000,159500.000000,167000.000000,167000.000000,155554
2018-09-11,168500.000000,168500.000000,164000.000000,165000.000000,165000.000000,50483
2018-09-12,165000.000000,170000.000000,164000.000000,166500.000000,166500.000000,65848
2018-09-13,166500.000000,168500.000000,165000.000000,166000.000000,166000.000000,41177
2018-09-14,167000.000000,169500.000000,164500.000000,165500.000000,165500.000000,50711
2018-09-17,166000.000000,166500.000000,161000.000000,164500.000000,164500.000000,57236
2018-09-18,163000.000000,164000.000000,159500.000000,162000.000000,162000.000000,73456
2018-09-19,162000.000000,163000.000000,157500.000000,162000.000000,162000.000000,70517
2018-09-20,160500.000000,163000.000000,157000.000000,158000.000000,158000.000000,74294
2018-09-21,160500.000000,161500.000000,156500.000000,158000.000000,158000.000000,63165
2018-09-27,158000.000000,161500.000000,154500.000000,156000.000000,156000.000000,121596
2018-09-28,155000.000000,159000.000000,152500.000000,158000.000000,158000.000000,86219
2018-10-01,157000.000000,160500.000000,157000.000000,158000.000000,158000.000000,43030
2018-10-02,157500.000000,162000.000000,157500.000000,161000.000000,161000.000000,62755
2018-10-04,161500.000000,161500.000000,150000.000000,151000.000000,151000.000000,133334
2018-10-05,151000.000000,155000.000000,147000.000000,153500.000000,153500.000000,79004
2018-10-08,153500.000000,156000.000000,151500.000000,153000.000000,153000.000000,32164
2018-10-10,150500.000000,154500.000000,146000.000000,148000.000000,148000.000000,63328
2018-10-11,144500.000000,146500.000000,139500.000000,140000.000000,140000.000000,112513
2018-10-12,144000.000000,152500.000000,140500.000000,147500.000000,147500.000000,118772
2018-10-15,147500.000000,154000.000000,147000.000000,152000.000000,152000.000000,68454
2018-10-16,152000.000000,153000.000000,149000.000000,150000.000000,150000.000000,45169
2018-10-17,152500.000000,155000.000000,149000.000000,151500.000000,151500.000000,65518
2018-10-18,151000.000000,153500.000000,149500.000000,152500.000000,152500.000000,54852
2018-10-19,150500.000000,167000.000000,148000.000000,162000.000000,162000.000000,261489
2018-10-22,162000.000000,168500.000000,161500.000000,163000.000000,163000.000000,191750
2018-10-23,162000.000000,166000.000000,161000.000000,162000.000000,162000.000000,118774
2018-10-24,163500.000000,167000.000000,161000.000000,161500.000000,161500.000000,101837
2018-10-25,158500.000000,163500.000000,155000.000000,162500.000000,162500.000000,112362
2018-10-26,161500.000000,165000.000000,155500.000000,157500.000000,157500.000000,54468
2018-10-29,158000.000000,161000.000000,153500.000000,155000.000000,155000.000000,60376
2018-10-30,155000.000000,157000.000000,150000.000000,152000.000000,152000.000000,66093
2018-10-31,152000.000000,162000.000000,150000.000000,158500.000000,158500.000000,103777
2018-11-01,158500.000000,160500.000000,156000.000000,157000.000000,157000.000000,73108
2018-11-02,155500.000000,160500.000000,155500.000000,159500.000000,159500.000000,65340
2018-11-05,158000.000000,162500.000000,153500.000000,155500.000000,155500.000000,62446
2018-11-06,157000.000000,158500.000000,152500.000000,157000.000000,157000.000000,41561
2018-11-07,157000.000000,158500.000000,153000.000000,154500.000000,154500.000000,65062
2018-11-08,156000.000000,166000.000000,156000.000000,159000.000000,159000.000000,120394
2018-11-09,158000.000000,160500.000000,147500.000000,155500.000000,155500.000000,139032
2018-11-12,155500.000000,157000.000000,147000.000000,148000.000000,148000.000000,78325
2018-11-13,145500.000000,149500.000000,145000.000000,149000.000000,149000.000000,43437
2018-11-14,151000.000000,151000.000000,143500.000000,150000.000000,150000.000000,101989
2018-11-15,149000.000000,150500.000000,147500.000000,150000.000000,150000.000000,63861
2018-11-16,150000.000000,152500.000000,146500.000000,149500.000000,149500.000000,74425
2018-11-19,148500.000000,151000.000000,148500.000000,149500.000000,149500.000000,38480
2018-11-20,149000.000000,150000.000000,144500.000000,147000.000000,147000.000000,84354
2018-11-21,146500.000000,147500.000000,143500.000000,147500.000000,147500.000000,54518
2018-11-22,147000.000000,148000.000000,144500.000000,145500.000000,145500.000000,83605
2018-11-23,144000.000000,146500.000000,144000.000000,145500.000000,145500.000000,30666
2018-11-26,146500.000000,152000.000000,146500.000000,147000.000000,147000.000000,55568
2018-11-27,148000.000000,152000.000000,147000.000000,151000.000000,151000.000000,53524
2018-11-28,152500.000000,153000.000000,148000.000000,149000.000000,149000.000000,39237
2018-11-29,151500.000000,157000.000000,151500.000000,155000.000000,155000.000000,64216
2018-11-30,154500.000000,160000.000000,153500.000000,159000.000000,159000.000000,82264
2018-12-03,161000.000000,161000.000000,155500.000000,156500.000000,156500.000000,56348
2018-12-04,155500.000000,159500.000000,154500.000000,158500.000000,158500.000000,40511
2018-12-05,157000.000000,157500.000000,154500.000000,156000.000000,156000.000000,32309
2018-12-06,158000.000000,163000.000000,156000.000000,158000.000000,158000.000000,89852
2018-12-07,160000.000000,162500.000000,158500.000000,160500.000000,160500.000000,105767
2018-12-10,157500.000000,161000.000000,156500.000000,159000.000000,159000.000000,37967
2018-12-11,157500.000000,161500.000000,157500.000000,159500.000000,159500.000000,63220
2018-12-12,163000.000000,165000.000000,160500.000000,162500.000000,162500.000000,119735
2018-12-13,163000.000000,170500.000000,163000.000000,166500.000000,166500.000000,106902
2018-12-14,167000.000000,170000.000000,164000.000000,167000.000000,167000.000000,40571
2018-12-17,168500.000000,169000.000000,165000.000000,168000.000000,168000.000000,32714
2018-12-18,169500.000000,169500.000000,165500.000000,169000.000000,169000.000000,50657
2018-12-19,169500.000000,171500.000000,169000.000000,171500.000000,171500.000000,60953
2018-12-20,172000.000000,172000.000000,165000.000000,170500.000000,170500.000000,48599
2018-12-21,170500.000000,171500.000000,169500.000000,170500.000000,170500.000000,56708
2018-12-24,170500.000000,170500.000000,165000.000000,167000.000000,167000.000000,35558
2018-12-26,165000.000000,167000.000000,163500.000000,165000.000000,165000.000000,48387
2018-12-27,164000.000000,169500.000000,164000.000000,168500.000000,168500.000000,36451
2018-12-28,169500.000000,169500.000000,165500.000000,167000.000000,167000.000000,28950
2019-01-02,166000.000000,168000.000000,163000.000000,166500.000000,166500.000000,35501
2019-01-03,167000.000000,167500.000000,162500.000000,163000.000000,163000.000000,38021
2019-01-04,162000.000000,164000.000000,161000.000000,163500.000000,163500.000000,34069
2019-01-07,166000.000000,168500.000000,160500.000000,162000.000000,162000.000000,39074
2019-01-08,164000.000000,164500.000000,160500.000000,161500.000000,161500.000000,35181
2019-01-09,162500.000000,165500.000000,162500.000000,165500.000000,165500.000000,37579
2019-01-10,163000.000000,165500.000000,162500.000000,163000.000000,163000.000000,32185
2019-01-11,163000.000000,169000.000000,162000.000000,168500.000000,168500.000000,73512
2019-01-14,167500.000000,169500.000000,166500.000000,169000.000000,169000.000000,40172
2019-01-15,169000.000000,171000.000000,166000.000000,171000.000000,171000.000000,63693
